,Store Number,City,Total Sales,Total Sales mean,County Number,Price per Liter mean_x,Zip Code,Total Volume Sold (Liters),Total Volume Sold (Liters) mean,Total Margin mean,2015 Sales,2015 Sales mean,Price per Liter mean_y,2015 Volume Sold (Liters),2015 Volume Sold (Liters) mean,2015 Margin mean,2015 Sales Q1,2016 Sales,2016 Sales mean,Price per Liter mean,2016 Volume Sold (Liters),2016 Volume Sold (Liters) mean,2016 Margin mean,2016 Sales Q1
435,4136,GRIMES,19635.15,167.821794872,77.0,15.9022140822,50111,1393.35,11.908974359,56.1435042735,16230.81,170.850631579,15.8564110276,1136.1,11.9589473684,57.1767368421,2733.12,3404.34,154.742727273,16.1,257.25,11.6931818182,51.6818181818,3404.34
436,4137,WAUKEE,18805.59,107.460514286,25.0,16.155352381,50263,1365.5,7.80285714286,35.9871428571,15861.67,107.902517007,16.2617946226,1148.0,7.80952380952,36.1644217687,3362.92,2943.92,105.14,15.5965306122,217.5,7.76785714286,35.0564285714,2943.92
437,4138,INDIANOLA,16258.22,99.7436809816,91.0,13.3244288636,50125,1572.0,9.64417177914,33.3218404908,14109.7,102.244202899,13.6274810214,1374.75,9.96195652174,34.1592753623,1079.47,2148.52,85.9408,11.6515809524,197.25,7.89,28.6992,2148.52
438,4140,DES MOINES,22079.4,126.893103448,77.0,14.8904625635,50313,2345.95,13.4824712644,42.3921264368,18163.08,130.669640288,15.5897739661,1952.95,14.05,43.6642446043,1970.46,3916.32,111.894857143,12.1131972789,393.0,11.2285714286,37.34,3916.32
439,4141,DES MOINES,10341.11,149.87115942,77.0,14.0407177364,50320,1157.25,16.7717391304,50.0523188406,9301.01,160.362241379,14.4694252874,1061.25,18.2974137931,53.4825862069,2724.62,1040.1,94.5545454545,11.7802597403,96.0,8.72727272727,31.9654545455,1040.1
440,4143,LAWLER,9644.54,235.232682927,19.0,17.1579907085,52154,574.5,14.012195122,78.5624390244,8854.04,239.298378378,16.9012870013,532.5,14.3918918919,79.9318918919,6781.61,790.5,197.625,19.5325,42.0,10.5,65.895,790.5
441,4146,WAVERLY,12479.78,56.2152252252,9.0,15.5204869155,50677,954.55,4.29977477477,18.7763513514,10387.53,57.0743406593,15.6170381999,795.0,4.36813186813,19.0692857143,5415.46,2092.25,52.30625,15.0811785714,159.55,3.98875,17.4435,2092.25
442,4147,CEDAR FALLS,38036.2,207.848087432,7.0,15.3517564403,50613,3725.25,20.356557377,70.2150819672,32616.23,221.879115646,15.1175121477,3340.5,22.7244897959,75.0782993197,1802.13,5419.97,150.554722222,16.3082539683,384.75,10.6875,50.3569444444,5419.97
443,4148,INDEPENDENCE,30025.61,198.845099338,10.0,16.4361076947,50644,2705.37,17.9163576159,67.6566887417,27538.05,241.561842105,16.6669663743,2545.12,22.3256140351,82.3385964912,2150.72,2487.56,67.2313513514,15.7248133848,160.25,4.33108108108,22.4205405405,2487.56
444,4149,DENISON,8056.25,146.477272727,24.0,14.4119134199,51442,667.5,12.1363636364,49.2665454545,5449.91,132.924634146,14.1034610918,414.0,10.0975609756,44.3392682927,5619.79,2606.34,186.167142857,15.3152380952,253.5,18.1071428571,63.6964285714,2606.34
445,4150,WATERLOO,21516.76,176.366885246,7.0,14.9175800156,50701,1839.75,15.0799180328,58.8892622951,19349.6,197.444897959,14.3426239067,1675.5,17.0969387755,65.9380612245,4594.29,2167.16,90.2983333333,17.2653174603,164.25,6.84375,30.1066666667,2167.16
446,4152,MISSOURI VALLEY,23067.94,44.7053100775,43.0,16.3367785511,51555,1863.64,3.61170542636,14.9612596899,19206.45,45.0855633803,16.3875924124,1504.7,3.53215962441,15.0931690141,1227.69,3861.49,42.9054444444,16.0962596074,358.94,3.98822222222,14.3368888889,3861.49
447,4153,EVANSDALE,12769.22,109.138632479,7.0,14.146048026,50707,987.25,8.43803418803,36.495982906,11324.86,117.967291667,14.6729365079,847.0,8.82291666667,39.463125,1546.6,1444.36,68.779047619,11.737414966,140.25,6.67857142857,22.9319047619,1444.36
448,4154,HIAWATHA,9997.7,62.485625,57.0,13.780077381,52233,846.0,5.2875,20.87225,8060.55,62.973046875,14.4948028274,676.25,5.283203125,21.043125,3289.34,1937.15,60.5359375,10.9211755952,169.75,5.3046875,20.18875,1937.15
449,4155,MARION,17417.8,174.178,57.0,12.9699392857,52302,1451.1,14.511,58.3157,16012.8,184.055172414,12.70401341,1350.6,15.524137931,61.6440229885,2523.01,1405.0,108.076923077,14.7495970696,100.5,7.73076923077,36.0415384615,1405.0
450,4156,OELWEIN,41479.83,226.665737705,33.0,14.017937809,50662,3442.65,18.812295082,75.7889071038,36067.2,231.2,14.3248641636,2721.15,17.4432692308,77.3316025641,11056.5,5412.63,200.467777778,12.2445855379,721.5,26.7222222222,66.8755555556,5412.63
451,4157,NORTH LIBERTY,21045.15,131.5321875,52.0,15.5361309524,52317,1627.5,10.171875,44.0749375,13380.62,102.927846154,15.668952381,987.75,7.59807692308,34.4688461538,1635.71,7664.53,255.484333333,14.9605714286,639.75,21.325,85.7013333333,7664.53
452,4158,CARROLL,25619.1,177.910416667,14.0,14.5695238095,51401,2517.0,17.4791666667,60.4210416667,21917.16,185.738644068,14.2659241324,2226.0,18.8644067797,63.2702542373,2053.02,3701.94,142.382307692,15.9473992674,291.0,11.1923076923,47.49,3701.94
453,4159,COUNCIL BLUFFS,23677.14,315.6952,78.0,14.3742984127,51503,1866.75,24.89,105.2904,13098.9,195.505970149,14.9987491116,1133.25,16.9141791045,65.2313432836,3295.1,10578.24,1322.28,9.14452380952,733.5,91.6875,440.785,10578.24
454,4160,IOWA CITY,9650.83,92.7964423077,52.0,14.6981868132,52240,771.15,7.41490384615,31.0469230769,8053.0,89.4777777778,14.652973545,654.9,7.27666666667,29.9404444444,4221.63,1597.83,114.130714286,14.9888435374,116.25,8.30357142857,38.16,1597.83
455,4161,IOWA CITY,10393.39,116.779662921,52.0,13.7873087212,52246,892.5,10.0280898876,39.2130337079,8700.88,124.298285714,14.7582857143,706.5,10.0928571429,41.7415714286,2161.33,1692.51,89.0794736842,10.2100250627,186.0,9.78947368421,29.8973684211,1692.51
456,4162,CEDAR RAPIDS,25445.77,161.049177215,57.0,14.3728330319,52404,2177.0,13.7784810127,53.8085443038,19106.67,155.338780488,14.6317073171,1434.5,11.662601626,51.8764227642,3995.0,6339.1,181.117142857,13.4630748299,742.5,21.2142857143,60.5985714286,6339.1
457,4163,STORM LAKE,11573.57,120.558020833,11.0,14.8649107143,50588,1213.5,12.640625,41.8288541667,5407.57,66.7601234568,15.2771017049,497.5,6.14197530864,22.6198765432,2733.82,6166.0,411.066666667,12.6390793651,716.0,47.7333333333,145.557333333,6166.0
458,4164,BETTENDORF,22649.79,80.0345936396,82.0,18.1028280728,52722,1683.43,5.94851590106,26.7275265018,18702.54,84.2456756757,18.4809121057,1347.61,6.07031531532,28.1415315315,1920.96,3947.25,64.7090163934,16.7268501171,335.82,5.50524590164,21.5814754098,3947.25
459,4165,ANKENY,15948.58,44.0568508287,77.0,22.3504056876,50023,875.67,2.41897790055,14.7049447514,14093.41,45.9068729642,22.6436348747,751.35,2.44739413681,15.3245276873,37422.88,1855.17,33.7303636364,20.7136536797,124.32,2.26036363636,11.2465454545,1855.17
460,4166,JESUP,9385.27,51.852320442,10.0,15.6677479611,50648,775.75,4.28591160221,17.3434254144,7520.6,52.961971831,15.8448323273,613.25,4.31866197183,17.7273239437,1768.47,1864.67,47.8120512821,15.022979243,162.5,4.16666666667,15.9456410256,1864.67
461,4167,DUBUQUE,217082.81,190.09002627,31.0,20.7302189691,52001,13153.37,11.5178371278,63.3974518389,167173.55,183.505543359,20.7304746911,9915.16,10.883819978,61.2032711306,1097.38,49909.26,216.057402597,20.7292104721,3238.21,14.0182251082,72.0506926407,49909.26
462,4169,DES MOINES,9876.78,82.9981512605,77.0,19.2600840336,50317,646.47,5.4325210084,27.6982352941,7964.19,86.5672826087,19.0812862319,542.05,5.89184782609,28.8795652174,4567.46,1912.59,70.8366666667,19.8693209877,104.42,3.86740740741,23.672962963,1912.59
463,4170,WEST BRANCH,5315.21,23.2105240175,16.0,14.5346712305,52358,463.04,2.02200873362,7.7727510917,4474.07,24.9948044693,14.1101056412,406.13,2.26888268156,8.37698324022,2448.6,841.14,16.8228,16.0546160401,56.91,1.1382,5.6096,841.14
464,4171,CASCADE,18062.97,126.314475524,31.0,12.7645521146,52033,1553.75,10.8653846154,42.4470629371,14233.09,129.391727273,12.7173766234,1212.5,11.0227272727,43.5026363636,746.8,3829.88,116.056969697,12.9218037518,341.25,10.3409090909,38.9284848485,3829.88
465,4172,ALDEN,11225.08,96.7679310345,42.0,17.4553006979,50006,770.24,6.64,32.3206896552,9031.81,99.2506593407,16.5811368394,629.24,6.91472527473,33.1636263736,2942.41,2193.27,87.7308,20.6372571429,141.0,5.64,29.2524,2193.27
466,4173,PAULLINA,5993.48,63.0892631579,71.0,15.820057776,51046,486.86,5.12484210526,21.0609473684,4794.2,61.4641025641,15.8230129812,391.86,5.02384615385,20.5243589744,1793.89,1199.28,70.5458823529,15.8064985994,95.0,5.58823529412,23.5229411765,1199.28
467,4176,CEDAR RAPIDS,15162.81,81.9611351351,57.0,17.1676344916,52405,1138.4,6.15351351351,27.4029189189,12665.97,85.0065100671,16.4868264621,953.75,6.40100671141,28.434295302,3581.7,2496.84,69.3566666667,19.9854232804,184.65,5.12916666667,23.1341666667,2496.84
468,4177,LE GRAND,8357.41,29.8478928571,64.0,16.6902450636,50142,614.1,2.19321428571,9.97864285714,6812.21,29.8781140351,17.0001438033,501.26,2.19850877193,9.99442982456,6369.46,1545.2,29.7153846154,15.3314582818,112.84,2.17,9.90942307692,1545.2
469,4180,MARION,20653.79,55.2240374332,57.0,19.6610805843,52302,1525.84,4.07978609626,18.4298930481,16359.94,52.944789644,19.4454690632,1237.82,4.00588996764,17.6709385113,3483.04,4293.85,66.0592307692,20.6860645845,288.02,4.43107692308,22.0378461538,4293.85
470,4182,DYERSVILLE,22124.46,158.031857143,31.0,13.7446258503,52040,2215.5,15.825,53.7518571429,19569.67,167.262136752,13.5401546602,2018.25,17.25,57.0374358974,1533.44,2554.79,111.077826087,14.7847619048,197.25,8.57608695652,37.0382608696,2554.79
471,4183,DECORAH,29729.3,113.905363985,96.0,16.9871227878,52101,2081.0,7.97318007663,38.0105363985,23128.85,111.196394231,16.6881959707,1647.75,7.921875,37.11375,2889.87,6600.45,124.536792453,18.1602695418,433.25,8.17452830189,41.53,6600.45
472,4184,MUSCATINE,11383.96,96.4742372881,70.0,15.6149313963,52761,930.0,7.8813559322,32.3518644068,8247.73,93.7242045455,15.0017316017,708.75,8.05397727273,31.4960227273,2218.33,3136.23,104.541,17.4136507937,221.25,7.375,34.8623333333,3136.23
473,4185,GRINNELL,19428.11,109.146685393,79.0,16.275741038,50112,1781.75,10.0098314607,36.516741573,14207.93,108.457480916,15.8555288986,1320.5,10.0801526718,36.3309923664,1952.1,5220.18,111.067659574,17.446970618,461.25,9.81382978723,37.0344680851,5220.18
474,4186,DES MOINES,8030.5,58.1920289855,77.0,19.2586163238,50321,575.48,4.17014492754,19.4232608696,6243.89,57.2833944954,18.9705570583,439.98,4.03651376147,19.1232110092,1334.8,1786.61,61.6072413793,20.3413218391,135.5,4.6724137931,20.5510344828,1786.61
475,4189,MANCHESTER,11468.86,136.534047619,28.0,14.1553769841,52057,1080.8,12.8666666667,45.8220238095,8185.74,110.618108108,14.2576994852,702.8,9.4972972973,37.2122972973,787.9,3283.12,328.312,13.3981904762,378.0,37.8,109.534,3283.12
476,4190,JEFFERSON,12227.48,72.3519526627,37.0,15.041746971,50129,932.25,5.51627218935,24.1679881657,10805.34,77.7362589928,15.4885782802,804.0,5.78417266187,25.9720863309,1204.22,1422.14,47.4046666667,12.9714285714,128.25,4.275,15.809,1422.14
477,4191,PELLA,23735.16,370.861875,63.0,19.2284829261,50219,1751.01,27.35953125,125.30171875,13200.97,244.462407407,18.5261737678,1068.51,19.7872222222,83.477962963,1135.54,10534.19,1053.419,23.020952381,682.5,68.25,351.15,10534.19
478,4192,BETTENDORF,8396.52,110.480526316,82.0,13.7259649123,52722,744.0,9.78947368421,36.8613157895,7527.6,119.485714286,14.0906424792,661.5,10.5,39.8692063492,2064.21,868.92,66.84,11.9586813187,82.5,6.34615384615,22.2846153846,868.92
479,4193,HARTLEY,8139.79,45.9875141243,71.0,15.7589137745,51346,622.87,3.51903954802,15.3710734463,6397.48,46.3585507246,15.4035188061,486.9,3.52826086957,15.4980434783,1694.22,1742.31,44.6746153846,17.0164652015,135.97,3.48641025641,14.9217948718,1742.31
480,4194,NEWTON,17827.11,137.131615385,50.0,12.866250241,50208,1636.13,12.5856153846,46.0015384615,15472.6,145.967924528,12.7456783468,1419.75,13.3938679245,48.9658490566,2651.92,2354.51,98.1045833333,13.3987761069,216.38,9.01583333333,32.9091666667,2354.51
481,4195,TOLEDO,10383.82,81.12359375,86.0,15.9290029762,52342,891.0,6.9609375,27.08078125,8658.39,82.4608571429,16.4105941043,720.0,6.85714285714,27.5328571429,2824.49,1725.43,75.0186956522,13.7304347826,171.0,7.4347826087,25.0169565217,1725.43
482,4196,DAVENPORT,21312.92,163.945538462,82.0,14.5899468864,52806,2318.55,17.835,54.7083846154,18026.79,175.017378641,14.2490268146,2080.05,20.1946601942,58.4106796117,1584.92,3286.13,121.708518519,15.8904938272,238.5,8.83333333333,40.5848148148,3286.13
483,4197,SERGEANT BLUFF,16339.4,78.5548076923,97.0,14.7452014652,51054,1439.25,6.91947115385,26.2979807692,12836.69,81.7623566879,15.0495541401,1131.75,7.20859872611,27.4015923567,1690.71,3502.71,68.6805882353,13.8082726424,307.5,6.02941176471,22.9005882353,3502.71
484,4200,SIOUX CITY,12917.09,116.37018018,97.0,14.8805319605,51108,1205.75,10.8626126126,39.7151351351,11271.82,119.912978723,14.870070922,1077.0,11.4574468085,41.0607446809,2672.4,1645.27,96.7805882353,14.9383753501,128.75,7.57352941176,32.2747058824,1645.27
485,4201,SIOUX CITY,12033.54,71.6282142857,97.0,14.5573469388,51109,970.5,5.77678571429,23.90125,9104.43,68.9729545455,14.6933477633,740.25,5.60795454545,23.0204545455,5215.66,2929.11,81.3641666667,14.0586772487,230.25,6.39583333333,27.1308333333,2929.11
486,4202,SIOUX CITY,19348.31,147.697022901,97.0,15.2084623773,51106,1433.25,10.9408396947,49.4081679389,17069.84,149.735438596,15.2017042607,1263.0,11.0789473684,50.1121929825,2016.15,2278.47,134.027647059,15.2537815126,170.25,10.0147058824,44.6870588235,2278.47
487,4203,WAVERLY,24841.86,134.280324324,9.0,14.2115006435,50677,2122.7,11.4740540541,44.9221081081,21771.74,142.298954248,14.4299377529,1836.5,12.0032679739,47.6246405229,1100.4,3070.12,95.94125,13.1670982143,286.2,8.94375,32.000625,3070.12
488,4204,CLINTON,9944.22,98.4576237624,23.0,13.9138142386,52733,780.0,7.72277227723,32.9194059406,8633.24,101.567529412,13.3715182073,691.5,8.13529411765,33.9151764706,12327.78,1310.98,81.93625,16.7947619048,88.5,5.53125,27.629375,1310.98
489,4205,MARSHALLTOWN,11378.1,114.93030303,64.0,13.4088263588,50158,945.0,9.54545454545,38.4108080808,7779.01,103.720133333,12.6989714286,662.75,8.83666666667,34.7005333333,512.52,3599.09,149.962083333,15.6271230159,282.25,11.7604166667,50.0054166667,3599.09
490,4209,GRIMES,78271.62,189.519661017,77.0,15.0343341404,50111,5733.0,13.8813559322,63.4627118644,64904.34,192.594480712,15.1650967924,4753.5,14.1053412463,64.5085459941,4742.43,13367.28,175.885263158,14.4545050125,979.5,12.8881578947,58.8252631579,13367.28
491,4210,STORM LAKE,3149.94,196.87125,11.0,25.9361011905,50588,134.25,8.390625,65.64,2891.22,206.515714286,27.5879251701,116.25,8.30357142857,68.8542857143,1541.4,258.72,129.36,14.3733333333,18.0,9.0,43.14,258.72
492,4214,WATERLOO,29087.76,115.88749004,7.0,19.3673919357,50703,1752.83,6.98338645418,38.6543027888,23850.46,115.778932039,18.7409992818,1483.08,7.19941747573,38.6198058252,1763.98,5237.3,116.384444444,22.2348783069,269.75,5.99444444444,38.8122222222,5237.3
493,4222,EVANSDALE,11823.52,60.9459793814,7.0,18.1417717048,50707,946.14,4.87701030928,20.3749484536,9310.6,60.4584415584,17.7042147759,778.34,5.05415584416,20.2267532468,6819.0,2512.92,62.823,19.8263658815,167.8,4.195,20.9455,2512.92
494,4223,EVANSDALE,11044.02,65.7382142857,7.0,16.1450651927,50707,890.65,5.30148809524,21.9460119048,9075.6,67.728358209,16.3795024876,725.8,5.41641791045,22.607238806,3287.16,1968.42,57.8947058824,15.2211064426,164.85,4.84852941176,19.34,1968.42
495,4228,VINTON,32474.81,157.644708738,6.0,11.9193799122,52349,2748.9,13.3441747573,52.6046116505,27670.01,161.812923977,12.0765295182,2313.9,13.5315789474,53.9877777778,2605.85,4804.8,137.28,11.1515918367,435.0,12.4285714286,45.8468571429,4804.8
496,4229,HARLAN,34290.22,451.187105263,83.0,12.0098245614,51537,3809.25,50.1217105263,153.079473684,32464.02,541.067,12.2154920635,3637.5,60.625,183.752333333,2396.58,1826.2,114.1375,11.2385714286,171.75,10.734375,38.05625,1826.2
497,4230,CLIVE,9008.66,79.0233333333,77.0,13.754619883,50325,836.0,7.33333333333,26.4421929825,7352.94,77.3993684211,13.9027568922,697.25,7.33947368421,25.9090526316,827.25,1655.72,87.1431578947,13.0139348371,138.75,7.30263157895,29.1078947368,1655.72
498,4231,LE MARS,14612.5,132.840909091,75.0,13.1713073593,51031,1516.25,13.7840909091,44.6655454545,12090.82,134.342444444,12.5848042328,1277.75,14.1972222222,45.2487777778,11180.36,2521.68,126.084,15.8105714286,238.5,11.925,42.041,2521.68
499,4232,MORAVIA,7321.28,109.272835821,4.0,17.2716062544,52571,433.75,6.47388059701,36.483880597,6508.94,112.223103448,17.5590968801,380.75,6.56465517241,37.4634482759,1394.82,812.34,90.26,15.4188888889,53.0,5.88888888889,30.1711111111,812.34
500,4233,CRESCO,27329.25,162.674107143,45.0,13.5765079365,52136,2501.25,14.8883928571,54.7686904762,22786.77,180.847380952,13.8673318216,2091.0,16.5952380952,61.0043650794,1104.93,4542.48,108.154285714,12.7040362812,410.25,9.76785714286,36.0616666667,4542.48
501,4234,SPENCER,15403.04,157.173877551,21.0,11.2094569971,51301,1495.35,15.2586734694,52.6892857143,13087.66,163.59575,11.3177752976,1230.6,15.3825,54.895375,4308.52,2315.38,128.632222222,10.728042328,264.75,14.7083333333,42.8844444444,2315.38
502,4235,WEBSTER CITY,9339.98,119.743333333,40.0,16.12502442,50595,733.25,9.40064102564,39.9765384615,6226.44,115.304444444,14.3988007055,523.75,9.69907407407,38.5168518519,2171.4,3113.54,129.730833333,20.0090277778,209.5,8.72916666667,43.2608333333,3113.54
503,4236,EAGLE GROVE,29557.07,129.63627193,99.0,15.9761862991,50533,2567.0,11.2587719298,43.9805701754,26935.51,141.765842105,15.6349072682,2403.75,12.6513157895,48.1708947368,1035.76,2621.56,68.9884210526,17.6825814536,163.25,4.29605263158,23.0289473684,2621.56
504,4239,SPIRIT LAKE,16144.66,130.198870968,30.0,12.2303648233,51360,1441.0,11.6209677419,43.5337903226,11336.14,119.327789474,12.2186666667,1005.25,10.5815789474,39.9247368421,2326.95,4808.52,165.811034483,12.2686863711,435.75,15.025862069,55.3565517241,4808.52
505,4246,SHENANDOAH,7671.74,102.289866667,73.0,13.6720444444,51601,719.5,9.59333333333,34.4208,5508.76,94.9786206897,12.8977832512,565.75,9.75431034483,32.0744827586,2420.72,2162.98,127.234117647,16.3136414566,153.75,9.04411764706,42.4258823529,2162.98
506,4247,BELMOND,14468.36,81.2829213483,,14.420564473,50421,1282.25,7.20365168539,27.2837078652,11610.68,81.7653521127,14.8660127431,1030.25,7.25528169014,27.4564084507,1039.71,2857.68,79.38,12.6635185185,252.0,7.0,26.6025,2857.68
507,4248,SHELDON,14492.2,579.688,71.0,12.7352380952,51201,1445.7,57.828,193.412,14292.4,621.408695652,12.9283643892,1426.2,62.0086956522,207.334782609,1194.09,199.8,99.9,10.5142857143,19.5,9.75,33.3,199.8
508,4249,CLARINDA,6848.19,91.3092,73.0,12.3276634921,51632,647.25,8.63,30.6572,5968.02,93.2503125,12.2571651786,561.75,8.77734375,31.3415625,3300.52,880.17,80.0154545455,12.7378354978,85.5,7.77272727273,26.6754545455,880.17
509,4250,ELDORA,13050.07,151.745,42.0,13.0700276855,50627,1307.0,15.1976744186,51.6446511628,6651.25,105.575396825,13.7843688587,605.75,9.61507936508,35.4331746032,1856.07,6398.82,278.209565217,11.1133540373,701.25,30.4891304348,96.05,6398.82
510,4251,AMES,17096.29,97.6930857143,85.0,24.0947117673,50014,1049.31,5.99605714286,32.6561714286,13496.54,97.8010144928,25.1120482211,833.06,6.03666666667,32.7142028986,20017.56,3599.75,97.2905405405,20.3003217503,216.25,5.84459459459,32.4397297297,3599.75
511,4252,MONTICELLO,13926.06,78.6783050847,53.0,15.4900948345,52310,1150.05,6.49745762712,26.2837853107,11672.03,77.8135333333,15.5151119048,978.8,6.52533333333,26.0042,2232.76,2254.03,83.4825925926,15.3511111111,171.25,6.34259259259,27.837037037,2254.03
512,4253,WINTERSET,31203.27,224.483956835,61.0,13.9287118876,50273,3435.0,24.7122302158,76.0743884892,28568.7,238.0725,14.1133253968,3151.5,26.2625,80.8,5981.54,2634.57,138.661578947,12.7627318296,283.5,14.9210526316,46.2284210526,2634.57
513,4254,EMMETSBURG,13025.3,120.60462963,74.0,12.9683597884,50536,1146.1,10.612037037,40.2364814815,10541.67,119.791704545,13.0974025974,916.1,10.4102272727,39.9711363636,5351.97,2483.63,124.1815,12.4005714286,230.0,11.5,41.404,2483.63
514,4255,ORANGE CITY,57023.0,289.456852792,84.0,16.0585901264,51041,5173.32,26.2605076142,98.3630964467,40616.0,258.700636943,16.5409364128,3422.32,21.7982165605,87.641656051,8305.41,16407.0,410.175,14.1653809524,1751.0,43.775,140.44475,16407.0
515,4256,SIOUX CENTER,26775.32,278.909583333,84.0,17.292827381,51250,1843.75,19.2057291667,92.9989583333,24102.35,301.279375,18.0991071429,1527.25,19.090625,100.4555,2009.49,2672.97,167.060625,13.2614285714,316.5,19.78125,55.71625,2672.97
